Year,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2013","8284","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534160","180760","A1203","Cable Street","0.12000000000000000","14.25","21.69","255.85","5.96","70.71","13.98","2.39","2.24","0.06","0.14","0.22","19.04","373.25"
"2013","8489","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","536100","181139","A126","A101","0.12000000000000000","28.24","68.69","913.59","57.47","153.5","43.91","6.1","6.11","0.12","0.75","6.75","63.75","1257"
"2013","8754","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","538520","178900","Ferry Street","A1261","1.68000000000000010","420.23","133","4596.02","322.46","706.1","121.2","25.4","5.05","0","3.18","9.48","164.32","5921.92"
"2013","16188","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","534280","181620","A1202/A13 mid-junction","A107","0.68000000000000000","331.32","230.9","2978.26","400.92","489.89","231.66","43.67","43.28","13.22","28.87","21.37","382.07","4482.06"
"2013","16203","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","536500","181120","A101","A1261","0.50000000000000000","126.07","298.14","3208.3","147.96","813.16","164.17","19.86","13.4","0","1.38","8.85","207.66","4675.23"
"2013","17496","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","533980","181190","B126 Prescot St","A13/A11 mid-junction","0.25000000000000000","117.05","83.43","859.5","5.96","187.18","26.2","9.12","4.37","0.06","0.47","0","40.22","1176.29"
"2013","17498","Counted","Manual count","London","Tower Hamlets","A1208","PU","534000","183100","Weymouth Terrace/LA Boundary","A107","0.68000000000000000","464.4","150","2272.55","218.75","729.94","143.02","13.96","41.88","2.65","4.25","8.76","214.53","3585.78"
"2013","18436","Counted","Manual count","London","Tower Hamlets","A1210","PU","533800","181070","LA Boundary","A11","0.25000000000000000","118.28","83.37","1037.08","52.61","336.49","51.89","10.12","10.22","0","0.79","2.87","75.9","1585.45"
"2013","18467","Counted","Manual count","London","Tower Hamlets","A3211","PU","533634","180720","A100","LA Boundary","0.19000000000000000","155.99","177.79","2001.07","118.06","446.85","153.65","25.36","94.43","0","9.21","7.7","290.35","3034.12"
"2013","18497","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","534850","183388","A1208 Hackney Road","LA Boundary","0.12000000000000000","51.47","35.83","821.46","103.42","117.53","35.47","5.02","9.29","0.81","0.8","1.51","52.9","1131.15"
"2013","18736","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","538195","180834","A1261","A13","0.31000000000000000","8.21","134.57","2779.12","45.58","558.33","120.69","23.23","39.91","2.16","3.65","11.35","201.01","3718.6"
"2013","19035","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1261","PU","537150","180780","A1206","A1203","0.31000000000000000","26.2","46.58","2686.17","25.63","352.23","84.38","11.26","13.56","1.95","3.42","7.43","122.01","3232.62"
"2013","26217","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","538970","181320","A1263","Aspen Way tunnel","0.12000000000000000","21.14","110.7","2096.6","26.8","476.67","140.23","19.22","63.27","8.19","9.67","22.14","262.73","2973.5"
"2013","27581","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534000","180830","A100/A1210/A1211","Dock Street","0.25000000000000000","127.89","6.91","124.31","0.61","45.05","7.65","0.34","0.12","0","0.09","0.22","8.43","185.3"
"2013","27582","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1205","PU","536020","183200","A11","LA Boundary","0.87000000000000000","181.53","152.11","3922.95","153.77","757.96","78.64","24.34","24.88","1.82","0.33","0.76","130.78","5117.58"
"2013","27917","Counted","Manual count","London","Tower Hamlets","A12","PU","537550","183276","A11","B142","0.31000000000000000","0","244.28","8057.75","66.82","2017.28","236.62","59.78","104.85","7.08","19.65","45.98","473.96","10860.1"
"2013","28521","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A100","PU","533740","180500","LA Boundary","A1210/A1211","0.31000000000000000","327.77","140.22","2106.85","144.95","581.08","163.82","7.12","6.76","0","0.28","1.97","179.96","3153.06"
"2013","28878","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","537240","178900","A1203","Ferry Street","1.74000000000000000","449.48","128.48","5400.85","382.49","905.71","76.24","11.17","3.49","0","3.3","5.29","99.5","6917.03"
"2013","29037","Counted","Manual count","London","Tower Hamlets","A1203","PU","534836","180756","A1202","A101/A126","1.17999999999999990","134.95","1227.22","15173.5","324.2","3597.78","1017.49","143.61","559.43","14.67","20.35","79.5","1835.05","22157.7"
"2013","36218","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","537000","181040","A1261","A1206","0.81000000000000000","108.82","198.32","2925.69","219.93","650.32","251.93","45.95","7.29","0.37","2.76","26.69","335.01","4329.27"
"2013","37619","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1209","PU","534000","182520","LA Boundary","A107","0.93000000000000000","377.67","131.69","3449.35","259.06","632.56","146.45","14.97","5.14","0.43","1.77","0","168.76","4641.43"
"2013","38270","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1210","PU","533840","180880","A100","LA Boundary","0.12000000000000000","25.41","15.51","580.55","31.16","166.9","25.76","3.17","1.95","0","0.84","0.12","31.84","825.96"
"2013","39035","Counted","Manual count","London","Tower Hamlets","A1203","PU","536066","180909","A126/A101","A1206","0.81000000000000000","4.65","1362.24","15167.7","244.08","3909.88","657.9","93.62","471.3","5.49","8.4","62.07","1298.79","21982.7"
"2013","46218","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","535100","181280","A11/A1202 mid-junction","A126","1.30000000000000010","507.53","588.71","7087.22","476.68","1240.17","525.89","54.1","168.59","0.91","8.73","12.46","770.68","10163.5"
"2013","47580","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534110","180940","Dock Street","Hooper Street","0.12000000000000000","27.31","26.74","333.65","0.66","128.33","18.01","3.48","3.8","0.03","0.05","0.05","25.42","514.78"
"2013","48161","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","533640","182000","A11/A13 mid-junction","LA Boundary","0.56000000000000000","311.73","182.7","3761.86","34.54","1197.14","487.03","29.25","54.72","0.91","8.06","25.29","605.26","5781.52"
"2013","48814","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1261","PU","538620","180750","A1206","Aspen Way Tunnel","0.31000000000000000","18.21","322.78","10803.2","124.61","1350.62","348.33","49.46","113.35","1.44","4.24","36.61","553.44","13154.7"
"2013","48815","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1261","PU","537030","180900","A13","A1206","0.19000000000000000","61.01","51.61","1180.11","71.46","242.82","28.1","6.7","30.19","1.86","1.02","2.18","70.06","1616.05"
"2013","49035","Counted","Manual count","London","Tower Hamlets","A1261","PU","537950","180570","A1261","A1206","0.56000000000000000","0","409.61","10946.1","97.23","3013.07","622.4","116.46","227.44","11.79","31.28","81.57","1090.95","15556.9"
"2013","56175","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","535000","181900","A107","A1205","0.99000000000000000","766.98","435.72","5870.44","357.13","1054.21","344.21","31.47","37.92","2.77","10.18","22.48","449.04","8166.56"
"2013","56506","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","534950","183000","A1209","A1208","0.37000000000000000","74.74","41.47","1719.32","154.98","295.63","76.09","22.07","9.54","0.61","4.38","4.38","117.07","2328.48"
"2013","56909","Counted","Manual count","London","Tower Hamlets","A1203","PU","534000","180600","LA Boundary","A1202","0.31000000000000000","101.05","398.05","3642.01","101.88","769.02","302.15","36.36","126.68","0","17.6","25.07","507.86","5418.82"
"2013","58445","Counted","Manual count","London","Tower Hamlets","A1020","PU","539100","180920","A1261","LA Boundary","0.25000000000000000","15.8","28.99","1822.42","16.44","197.19","110.4","16.22","92.87","1.32","2.34","14.63","237.78","2302.82"
"2013","58446","Counted","Manual count","London","Tower Hamlets","A13","PU","538450","181080","A102","A1263","0.37000000000000000","7.64","97.29","4933.1","66.64","816.11","133.7","10","101.76","3.31","8.12","14.29","271.18","6184.32"
"2013","59036","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1203","PU","535968","181035","A126/A101","A13/A126","0.19000000000000000","28.11","45.23","1043.63","23.1","201.32","42.76","12.23","21.98","0.56","0.85","5.35","83.73","1397.01"
"2013","70002","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","537060","180760","A1203","A1261","0.12000000000000000","77.22","36.47","701.03","50.05","110.09","27.23","8.67","9.6","0.09","0.66","2.86","49.11","946.75"
"2013","70003","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1203","PU","537100","180730","A1206","A1261","0.37000000000000000","17.05","226.44","4708.15","83.78","976.25","216.51","29.93","40.23","19.92","21.79","36.15","364.53","6359.14"
"2013","70193","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","533820","181310","LA Boundary","A1202/A13 mid-junc","0.12000000000000000","53.33","72.54","912.85","135.29","197.58","47.2","6.44","2.12","0.03","0.66","0.16","56.61","1374.87"
"2013","73554","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A102","PU","538410","180850","LA Boundary","A13","0.62000000000000000","0","363.57","10696.8","126.6","2927.77","1614.78","84.6","323.56","6.96","27.09","124.52","2181.51","16296.2"
"2013","73961","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A101","PU","535530","180600","LA Boundary","A13","0.68000000000000000","56.91","255.2","6238.24","1.11","1477.05","109.28","0","0","5.56","0","0","114.84","8086.44"
"2013","74527","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A12","PU","537300","183460","B142","B142","0.19000000000000000","0","146.57","4834.65","40.09","1210.37","141.97","35.87","62.91","4.25","11.79","27.59","284.38","6516.06"
"2013","74528","Counted","Manual count","London","Tower Hamlets","A12","PU","537000","184000","LA Boundary","B142","0.62000000000000000","0","373.78","15271.5","125.01","4257.63","402.61","108.19","262.51","1.51","59.07","113.87","947.76","20975.7"
"2013","74545","Counted","Manual count","London","Tower Hamlets","A1263","PU","538910","181040","A13","A1261","0.12000000000000000","0.16","8.27","585.31","10.57","169.48","36.53","8.9","52.82","1.02","2.96","5.25","107.49","881.14"
"2013","74905","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","533850","181240","St Botolph St/Aldgate High St","A1202/A13 mid-junction","0.12000000000000000","44.36","58.4","427.66","83.43","108.99","35.18","9.81","5.3","0.23","0.33","2.7","53.55","732.02"
"2013","75425","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A13","PU","539100","181400","Aspen Way tunnel","LA boundary","0.12000000000000000","0","156.66","3446.23","8.97","627.51","139.79","19.4","96.44","4.85","10.71","22.19","293.38","4532.75"
"2013","75426","Estimated","Estimated from nearby links","London","Tower Hamlets","A1261","PU","538930","181200","Aspen Way","A13","0.31000000000000000","9.1","161.39","5401.6","62.3","675.31","174.17","24.73","56.67","0.72","2.12","18.3","276.72","6577.33"
"2013","75427","Estimated","Estimated from nearby links","London","Tower Hamlets","A1261","PU","538850","180950","Aspen Way tunnel","A1263","0.12000000000000000","3.64","64.56","2160.64","24.92","270.12","69.67","9.89","22.67","0.29","0.85","7.32","110.69","2630.93"
"2014","6071","Counted","Manual count","London","Tower Hamlets","A12","PU","538180","181800","A13","A11","1.30000000000000000","15.39","976.84","27203.4","226.22","6763.05","2076.47","240.3","496.41","58.1","119.46","179.74","3170.48","38340"
"2014","6201","Counted","Manual count","London","Tower Hamlets","A11","PU","537000","182730","A1205","A12","0.93000000000000000","1059.61","628.85","8502.75","501.18","1684.37","345.35","27.03","41.26","13.25","10.98","15.52","453.39","11770.5"
"2014","6216","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","538200","181030","A1206","A102","0.12000000000000000","34.85","141.91","1573.75","35.04","302.66","61.76","11.13","20.67","0.71","2","9.38","105.64","2159.01"
"2014","6636","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","535030","182500","Mile End Rd","Bethnal Green Rd","0.56000000000000000","134.61","77.92","2404.64","166.46","566.34","68.97","15.65","10.55","0","3.21","10.37","108.76","3324.12"
"2014","7540","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1205","PU","536630","182000","A13/A1261","A11","0.99000000000000000","110.47","121.25","4095.52","292.39","885.26","267","28.26","16.88","0.42","5.38","2.51","320.46","5714.88"
"2014","8284","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534160","180760","A1203","Cable Street","0.12000000000000000","15.34","22.25","259.64","5.8","72.06","12.31","2.28","2.11","0.05","0.12","0.21","17.08","376.82"
"2014","8489","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","536100","181139","A126","A101","0.12000000000000000","30.39","70.44","927.14","55.9","156.43","38.64","5.82","5.74","0.11","0.63","6.55","57.49","1267.41"
"2014","8754","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","538520","178900","Ferry Street","A1261","1.68000000000000000","452.2","136.4","4664.19","313.69","719.54","106.67","24.21","4.75","0","2.67","9.19","147.49","5981.31"
"2014","16188","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","534280","181620","A1202/A13 mid-junction","A107","0.68000000000000000","356.52","236.81","3022.43","390.01","499.22","203.87","41.63","40.68","12.06","24.23","20.72","343.19","4491.66"
"2014","16203","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","536500","181120","A101","A1261","0.50000000000000000","135.66","305.76","3255.89","143.94","828.64","144.48","18.93","12.59","0","1.16","8.58","185.74","4719.97"
"2014","17496","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","533980","181190","B126 Prescot St","A13/A11 mid-junction","0.25000000000000000","125.96","85.56","872.25","5.8","190.74","23.06","8.7","4.1","0.05","0.4","0","36.3","1190.65"
"2014","17498","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1208","PU","534000","183100","Weymouth Terrace/LA Boundary","A107","0.68000000000000000","499.71","153.84","2306.25","212.8","743.84","125.87","13.31","39.36","2.42","3.57","8.5","193.02","3609.74"
"2014","18436","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1210","PU","533800","181070","LA Boundary","A11","0.25000000000000000","127.28","85.5","1052.46","51.18","342.9","45.66","9.65","9.61","0","0.67","2.79","68.37","1600.41"
"2014","18467","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A3211","PU","533634","180720","A100","LA Boundary","0.19000000000000000","167.86","182.34","2030.75","114.85","455.35","135.22","24.17","88.75","0","7.73","7.47","263.34","3046.62"
"2014","18497","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","534850","183388","A1208 Hackney Road","LA Boundary","0.12000000000000000","55.38","36.75","833.64","100.61","119.77","31.22","4.78","8.73","0.74","0.67","1.47","47.61","1138.37"
"2014","18736","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","538195","180834","A1261","A13","0.31000000000000000","8.84","138.01","2820.34","44.34","568.96","106.21","22.15","37.51","1.98","3.07","11","181.92","3753.56"
"2014","19035","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1261","PU","537150","180780","A1206","A1203","0.31000000000000000","28.19","47.77","2726.01","24.93","358.94","74.26","10.73","12.75","1.78","2.87","7.2","109.6","3267.25"
"2014","26217","Counted","Manual count","London","Tower Hamlets","A13","PU","538970","181320","A1263","Aspen Way tunnel","0.12000000000000000","45.31","67.7","1605.54","37.79","430.73","108.28","14.57","42.78","7.48","14.85","15.99","203.95","2345.71"
"2014","27581","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534000","180830","A100/A1210/A1211","Dock Street","0.25000000000000000","137.62","7.09","126.15","0.59","45.9","6.74","0.33","0.12","0","0.08","0.21","7.47","187.2"
"2014","27582","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1205","PU","536020","183200","A11","LA Boundary","0.87000000000000000","195.34","156","3981.14","149.59","772.39","69.21","23.21","23.39","1.66","0.28","0.73","118.47","5177.59"
"2014","27917","Counted","Manual count","London","Tower Hamlets","A12","PU","537550","183276","A11","B142","0.31000000000000000","1.86","240.54","8602.52","70.49","2126.77","432.13","36.26","108.91","19.92","27.77","44.95","669.93","11710.3"
"2014","28521","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A100","PU","533740","180500","LA Boundary","A1210/A1211","0.31000000000000000","352.7","143.81","2138.1","141","592.14","144.17","6.79","6.35","0","0.24","1.91","159.46","3174.51"
"2014","28878","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1206","PU","537240","178900","A1203","Ferry Street","1.74000000000000000","483.66","131.76","5480.95","372.07","922.95","67.09","10.65","3.28","0","2.77","5.13","88.93","6996.67"
"2014","29037","Counted","Manual count","London","Tower Hamlets","A1203","PU","534836","180756","A1202","A101/A126","1.18000000000000000","142.9","1238.78","11374.8","417.69","4236.37","987.71","111.23","473.56","21.34","24.9","60.46","1679.2","18946.8"
"2014","36218","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","537000","181040","A1261","A1206","0.81000000000000000","117.09","203.38","2969.09","213.94","662.7","221.71","43.81","6.86","0.34","2.32","25.88","300.91","4350.02"
"2014","37619","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1209","PU","534000","182520","LA Boundary","A107","0.93000000000000000","406.4","135.06","3500.51","252.01","644.6","128.88","14.27","4.84","0.4","1.48","0","149.86","4682.04"
"2014","38270","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1210","PU","533840","180880","A100","LA Boundary","0.12000000000000000","27.34","15.9","589.16","30.31","170.08","22.67","3.02","1.84","0","0.7","0.12","28.35","833.8"
"2014","39035","Counted","Manual count","London","Tower Hamlets","A1203","PU","536066","180909","A126/A101","A1206","0.81000000000000000","5.55","1193.64","15138","261.7","3162.62","1656.25","129.44","643.11","14.45","15.12","54.77","2513.15","22269.1"
"2014","46218","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","535100","181280","A11/A1202 mid-junction","A126","1.30000000000000000","546.13","603.76","7192.34","463.7","1263.78","462.8","51.57","158.45","0.83","7.33","12.08","693.06","10216.7"
"2014","47580","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534110","180940","Dock Street","Hooper Street","0.12000000000000000","29.39","27.42","338.6","0.64","130.77","15.85","3.32","3.58","0.03","0.04","0.05","22.85","520.28"
"2014","48161","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","533640","182000","A11/A13 mid-junction","LA Boundary","0.56000000000000000","335.44","187.37","3817.65","33.6","1219.93","428.6","27.88","51.43","0.83","6.77","24.52","540.03","5798.6"
"2014","48814","Counted","Manual count","London","Tower Hamlets","A1261","PU","538620","180750","A1206","Aspen Way Tunnel","0.31000000000000000","9.66","326.51","7110.74","84.37","1634.6","483.18","34.8","315.15","12.76","18.86","26.87","891.63","10047.9"
"2014","48815","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1261","PU","537030","180900","A13","A1206","0.19000000000000000","65.65","52.93","1197.61","69.52","247.44","24.73","6.39","28.38","1.7","0.85","2.11","64.16","1631.66"
"2014","49035","Counted","Manual count","London","Tower Hamlets","A1261","PU","537950","180570","A1261","A1206","0.56000000000000000","13.78","745.88","11376.9","121.96","3008.43","712.47","80.79","572.63","13.88","34.83","33.62","1448.23","16701.4"
"2014","56175","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","535000","181900","A107","A1205","0.99000000000000000","825.31","446.86","5957.51","347.41","1074.28","302.92","30","35.64","2.53","8.55","21.79","401.43","8227.49"
"2014","56506","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","534950","183000","A1209","A1208","0.37000000000000000","80.42","42.53","1744.82","150.77","301.26","66.97","21.03","8.97","0.55","3.68","4.24","105.44","2344.82"
"2014","56909","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1203","PU","534000","180600","LA Boundary","A1202","0.31000000000000000","108.73","408.22","3696.03","99.1","783.66","265.91","34.66","119.06","0","14.77","24.3","458.7","5445.71"
"2014","58445","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1020","PU","539100","180920","A1261","LA Boundary","0.25000000000000000","17","29.73","1849.45","15.99","200.94","97.16","15.46","87.29","1.2","1.96","14.18","217.25","2313.36"
"2014","58446","Counted","Manual count","London","Tower Hamlets","A13","PU","538450","181080","A102","A1263","0.37000000000000000","45.36","168.93","4578.15","82.26","1229.43","372.34","34.28","168.44","26.93","40.87","37.74","680.6","6739.37"
"2014","59036","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1203","PU","535968","181035","A126/A101","A13/A126","0.19000000000000000","30.25","46.38","1059.11","22.47","205.15","37.63","11.66","20.66","0.51","0.71","5.19","76.36","1409.48"
"2014","70002","Counted","Manual count","London","Tower Hamlets","A1206","PU","537060","180760","A1203","A1261","0.12000000000000000","40.79","31.03","490.53","28.36","82.56","18.12","1.19","4.77","0.25","0.15","0.25","24.74","657.22"
"2014","70003","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1203","PU","537100","180730","A1206","A1261","0.37000000000000000","18.35","232.23","4777.97","81.5","994.83","190.53","28.53","37.81","18.18","18.29","35.05","328.39","6414.92"
"2014","70193","Counted","Manual count","London","Tower Hamlets","A11","PU","533820","181310","LA Boundary","A1202/A13 mid-junc","0.12000000000000000","180.38","126.62","718.2","125.65","222.86","61.63","4.95","13.1","2.11","1.5","1.15","84.43","1277.77"
"2014","73554","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A102","PU","538410","180850","LA Boundary","A13","0.62000000000000000","0.53","623.31","12681.9","117.31","3819.67","412.9","76.25","288.56","30.58","49.5","93.81","951.59","18193.8"
"2014","73961","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A101","PU","535530","180600","LA Boundary","A13","0.68000000000000000","36.7","279.7","6009.38","5.13","1519.17","124.84","0.6","0","2.56","0.64","0","128.64","7942.01"
"2014","74527","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A12","PU","537300","183460","B142","B142","0.19000000000000000","1.11","144.32","5161.51","42.3","1276.06","259.28","21.76","65.35","11.95","16.66","26.97","401.96","7026.15"
"2014","74528","Counted","Manual count","London","Tower Hamlets","A12","PU","537000","184000","LA Boundary","B142","0.62000000000000000","0","457.04","14700.4","69.02","4883.75","618.45","122.4","163.29","81.29","66.51","87.86","1139.8","21250"
"2014","74545","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1263","PU","538910","181040","A13","A1261","0.12000000000000000","0.17","8.49","594","10.28","172.71","32.15","8.49","49.64","0.93","2.48","5.09","98.79","884.26"
"2014","74905","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","533850","181240","St Botolph St/Aldgate High St","A1202/A13 mid-junction","0.12000000000000000","47.74","59.89","434","81.15","111.06","30.96","9.35","4.98","0.21","0.28","2.62","48.39","734.51"
"2014","75425","Counted","Dependent on a neighbouring counted link","London","Tower Hamlets","A13","PU","539100","181400","Aspen Way tunnel","LA boundary","0.12000000000000000","36.77","174.7","3599.33","40.38","910.04","269.66","14.15","121.6","7.32","17.55","22.48","452.76","5177.21"
"2014","75426","Estimated","Estimated from nearby links","London","Tower Hamlets","A1261","PU","538930","181200","Aspen Way","A13","0.31000000000000000","4.83","163.26","3555.37","42.19","817.3","241.59","17.4","157.58","6.38","9.43","13.43","445.81","5023.93"
"2014","75427","Estimated","Estimated from nearby links","London","Tower Hamlets","A1261","PU","538850","180950","Aspen Way tunnel","A1263","0.12000000000000000","1.93","65.3","1422.15","16.87","326.92","96.64","6.96","63.03","2.55","3.77","5.37","178.33","2009.57"
"2015","6071","Counted","Manual count","London","Tower Hamlets","A12","PU","538180","181800","A13","A11","1.30000000000000000","22.73","896.35","33044.6","197.71","7787.56","1571.36","167.22","554.28","48.87","150.59","146.05","2638.37","44564.6"
"2015","6201","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","537000","182730","A1205","A12","0.93000000000000000","1071.4","626","8629.61","513.85","1652.82","328.69","27.79","39.32","17.99","12.05","17.07","442.92","11865.2"
"2015","6216","Counted","Manual count","London","Tower Hamlets","A13","PU","538200","181030","A1206","A102","0.12000000000000000","21.44","130.47","1355.35","36.62","330.17","79.67","8.57","24.33","5.09","3.66","4.05","125.37","1977.97"
"2015","6636","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A107","PU","535030","182500","Mile End Rd","Bethnal Green Rd","0.56000000000000000","136.1","77.57","2440.52","170.67","555.73","65.65","16.09","10.05","0","3.52","11.41","106.72","3351.21"
"2015","7540","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1205","PU","536630","182000","A13/A1261","A11","0.99000000000000000","111.7","120.7","4156.62","299.79","868.67","254.12","29.06","16.09","0.57","5.91","2.77","308.51","5754.3"
"2015","8284","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","534160","180760","A1203","Cable Street","0.12000000000000000","15.51","22.14","263.52","5.94","70.71","11.71","2.35","2.01","0.07","0.13","0.23","16.5","378.81"
"2015","8489","Counted","Manual count","London","Tower Hamlets","A13","PU","536100","181139","A126","A101","0.12000000000000000","47.95","99.78","822.23","52.51","164.96","46.89","3.43","7.89","1.79","2.82","2.39","65.22","1204.7"
"2015","8754","Counted","Manual count","London","Tower Hamlets","A1206","PU","538520","178900","Ferry Street","A1261","1.68000000000000000","441.88","87.99","3686.08","398.84","486.87","109.71","11.55","3.85","0.74","3.71","1.48","131.04","4790.81"
"2015","16188","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A11","PU","534280","181620","A1202/A13 mid-junction","A107","0.68000000000000000","360.48","235.73","3067.53","399.87","489.87","194.04","42.8","38.77","16.38","26.6","22.79","341.37","4534.37"
"2015","16203","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A13","PU","536500","181120","A101","A1261","0.50000000000000000","137.17","304.38","3304.47","147.58","813.12","137.51","19.46","12","0","1.27","9.44","179.68","4749.22"
"2015","17496","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1202","PU","533980","181190","B126 Prescot St","A13/A11 mid-junction","0.25000000000000000","127.36","85.17","885.27","5.94","187.17","21.94","8.94","3.91","0.07","0.43","0","35.3","1198.85"
"2015","17498","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1208","PU","534000","183100","Weymouth Terrace/LA Boundary","A107","0.68000000000000000","505.27","153.14","2340.66","218.18","729.91","119.79","13.68","37.51","3.29","3.92","9.35","187.54","3629.42"
"2015","18436","Estimated","Estimated using previous year's AADF on this link","London","Tower Hamlets","A1210","PU","533800","181070","LA Boundary","A11","0.25000000000000000","128.69","85.11","1068.16","52.48","336.48","43.46","9.92","9.15","0","0.73","3.06","66.33","1608.55"
